dyad,ccode1,stateabb1,ccode2,stateabb2,year,conttype
365375,375,FIN,365,RUS,1948,1
365375,375,FIN,365,RUS,1949,1
365375,375,FIN,365,RUS,1950,1
365375,375,FIN,365,RUS,1951,1
365375,375,FIN,365,RUS,1952,1
365375,375,FIN,365,RUS,1953,1
365375,375,FIN,365,RUS,1954,1
365375,375,FIN,365,RUS,1955,1
365375,375,FIN,365,RUS,1956,1
365375,375,FIN,365,RUS,1957,1
365375,375,FIN,365,RUS,1958,1
365375,375,FIN,365,RUS,1959,1
365375,375,FIN,365,RUS,1960,1
365375,375,FIN,365,RUS,1961,1
365375,375,FIN,365,RUS,1962,1
365375,375,FIN,365,RUS,1963,1
365375,375,FIN,365,RUS,1964,1
365375,375,FIN,365,RUS,1965,1
365375,375,FIN,365,RUS,1966,1
365375,375,FIN,365,RUS,1967,1
365375,375,FIN,365,RUS,1968,1
365375,375,FIN,365,RUS,1969,1
365375,375,FIN,365,RUS,1970,1
365375,375,FIN,365,RUS,1971,1
365375,375,FIN,365,RUS,1972,1
365375,375,FIN,365,RUS,1973,1
365375,375,FIN,365,RUS,1974,1
365375,375,FIN,365,RUS,1975,1
365375,375,FIN,365,RUS,1976,1
365375,375,FIN,365,RUS,1977,1
365375,375,FIN,365,RUS,1978,1
365375,375,FIN,365,RUS,1979,1
365375,375,FIN,365,RUS,1980,1
365375,375,FIN,365,RUS,1981,1
365375,375,FIN,365,RUS,1982,1
365375,375,FIN,365,RUS,1983,1
365375,375,FIN,365,RUS,1984,1
365375,375,FIN,365,RUS,1985,1
365375,375,FIN,365,RUS,1986,1
365375,375,FIN,365,RUS,1987,1
365375,375,FIN,365,RUS,1988,1
365375,375,FIN,365,RUS,1989,1
365375,375,FIN,365,RUS,1990,1
365375,375,FIN,365,RUS,1991,1
365375,375,FIN,365,RUS,1992,1
365375,375,FIN,365,RUS,1993,1
365375,375,FIN,365,RUS,1994,1
365375,375,FIN,365,RUS,1995,1
365375,375,FIN,365,RUS,1996,1
365375,375,FIN,365,RUS,1997,1
365375,375,FIN,365,RUS,1998,1
365375,375,FIN,365,RUS,1999,1
365375,375,FIN,365,RUS,2000,1
365375,375,FIN,365,RUS,2001,1
365375,375,FIN,365,RUS,2002,1
365375,375,FIN,365,RUS,2003,1
365375,375,FIN,365,RUS,2004,1
365375,375,FIN,365,RUS,2005,1
365375,375,FIN,365,RUS,2006,1
365375,375,FIN,365,RUS,2007,1
365375,375,FIN,365,RUS,2008,1
365375,375,FIN,365,RUS,2009,1
365375,375,FIN,365,RUS,2010,1
365375,375,FIN,365,RUS,2011,1
365375,375,FIN,365,RUS,2012,1
365375,375,FIN,365,RUS,2013,1
365375,375,FIN,365,RUS,2014,1
365375,375,FIN,365,RUS,2015,1
365375,375,FIN,365,RUS,2016,1
366375,375,FIN,366,EST,1918,3
366375,375,FIN,366,EST,1919,3
366375,375,FIN,366,EST,1920,3
366375,375,FIN,366,EST,1921,3
366375,375,FIN,366,EST,1922,3
366375,375,FIN,366,EST,1923,3
366375,375,FIN,366,EST,1924,3
366375,375,FIN,366,EST,1925,3
366375,375,FIN,366,EST,1926,3
366375,375,FIN,366,EST,1927,3
366375,375,FIN,366,EST,1928,3
366375,375,FIN,366,EST,1929,3
366375,375,FIN,366,EST,1930,3
366375,375,FIN,366,EST,1931,3
366375,375,FIN,366,EST,1932,3
366375,375,FIN,366,EST,1933,3
366375,375,FIN,366,EST,1934,3
366375,375,FIN,366,EST,1935,3
366375,375,FIN,366,EST,1936,3
366375,375,FIN,366,EST,1937,3
366375,375,FIN,366,EST,1938,3
366375,375,FIN,366,EST,1939,3
366375,375,FIN,366,EST,1940,3
366375,375,FIN,366,EST,1991,3
366375,375,FIN,366,EST,1992,3
366375,375,FIN,366,EST,1993,3
366375,375,FIN,366,EST,1994,3
366375,375,FIN,366,EST,1995,3
366375,375,FIN,366,EST,1996,3
366375,375,FIN,366,EST,1997,3
366375,375,FIN,366,EST,1998,3
366375,375,FIN,366,EST,1999,3
366375,375,FIN,366,EST,2000,3
366375,375,FIN,366,EST,2001,3
366375,375,FIN,366,EST,2002,3
366375,375,FIN,366,EST,2003,3
366375,375,FIN,366,EST,2004,3
366375,375,FIN,366,EST,2005,3
366375,375,FIN,366,EST,2006,3
366375,375,FIN,366,EST,2007,3
366375,375,FIN,366,EST,2008,3
366375,375,FIN,366,EST,2009,3
366375,375,FIN,366,EST,2010,3
366375,375,FIN,366,EST,2011,3
366375,375,FIN,366,EST,2012,3
366375,375,FIN,366,EST,2013,3
366375,375,FIN,366,EST,2014,3
366375,375,FIN,366,EST,2015,3
366375,375,FIN,366,EST,2016,3
367375,375,FIN,367,LAT,1918,5
367375,375,FIN,367,LAT,1919,5
367375,375,FIN,367,LAT,1920,5
367375,375,FIN,367,LAT,1921,5
367375,375,FIN,367,LAT,1922,5
367375,375,FIN,367,LAT,1923,5
367375,375,FIN,367,LAT,1924,5
367375,375,FIN,367,LAT,1925,5
367375,375,FIN,367,LAT,1926,5
367375,375,FIN,367,LAT,1927,5
367375,375,FIN,367,LAT,1928,5
367375,375,FIN,367,LAT,1929,5
367375,375,FIN,367,LAT,1930,5
367375,375,FIN,367,LAT,1931,5
367375,375,FIN,367,LAT,1932,5
367375,375,FIN,367,LAT,1933,5
367375,375,FIN,367,LAT,1934,5
367375,375,FIN,367,LAT,1935,5
367375,375,FIN,367,LAT,1936,5
367375,375,FIN,367,LAT,1937,5
367375,375,FIN,367,LAT,1938,5
367375,375,FIN,367,LAT,1939,5
367375,375,FIN,367,LAT,1940,5
367375,375,FIN,367,LAT,1991,5
367375,375,FIN,367,LAT,1992,5
367375,375,FIN,367,LAT,1993,5
367375,375,FIN,367,LAT,1994,5
367375,375,FIN,367,LAT,1995,5
367375,375,FIN,367,LAT,1996,5
367375,375,FIN,367,LAT,1997,5
367375,375,FIN,367,LAT,1998,5
367375,375,FIN,367,LAT,1999,5
367375,375,FIN,367,LAT,2000,5
367375,375,FIN,367,LAT,2001,5
367375,375,FIN,367,LAT,2002,5
367375,375,FIN,367,LAT,2003,5
367375,375,FIN,367,LAT,2004,5
367375,375,FIN,367,LAT,2005,5
367375,375,FIN,367,LAT,2006,5
367375,375,FIN,367,LAT,2007,5
367375,375,FIN,367,LAT,2008,5
367375,375,FIN,367,LAT,2009,5
367375,375,FIN,367,LAT,2010,5
367375,375,FIN,367,LAT,2011,5
367375,375,FIN,367,LAT,2012,5
367375,375,FIN,367,LAT,2013,5
367375,375,FIN,367,LAT,2014,5
367375,375,FIN,367,LAT,2015,5
367375,375,FIN,367,LAT,2016,5
368375,375,FIN,368,LIT,1918,5
368375,375,FIN,368,LIT,1919,5
368375,375,FIN,368,LIT,1920,5
368375,375,FIN,368,LIT,1921,5
368375,375,FIN,368,LIT,1922,5
368375,375,FIN,368,LIT,1923,5
368375,375,FIN,368,LIT,1924,5
368375,375,FIN,368,LIT,1925,5
368375,375,FIN,368,LIT,1926,5
368375,375,FIN,368,LIT,1927,5
368375,375,FIN,368,LIT,1928,5
368375,375,FIN,368,LIT,1929,5
368375,375,FIN,368,LIT,1930,5
368375,375,FIN,368,LIT,1931,5
368375,375,FIN,368,LIT,1932,5
368375,375,FIN,368,LIT,1933,5
368375,375,FIN,368,LIT,1934,5
368375,375,FIN,368,LIT,1935,5
368375,375,FIN,368,LIT,1936,5
368375,375,FIN,368,LIT,1937,5
368375,375,FIN,368,LIT,1938,5
368375,375,FIN,368,LIT,1939,5
368375,375,FIN,368,LIT,1940,5
368375,375,FIN,368,LIT,1991,5
368375,375,FIN,368,LIT,1992,5
368375,375,FIN,368,LIT,1993,5
368375,375,FIN,368,LIT,1994,5
368375,375,FIN,368,LIT,1995,5
368375,375,FIN,368,LIT,1996,5
368375,375,FIN,368,LIT,1997,5
368375,375,FIN,368,LIT,1998,5
368375,375,FIN,368,LIT,1999,5
368375,375,FIN,368,LIT,2000,5
368375,375,FIN,368,LIT,2001,5
368375,375,FIN,368,LIT,2002,5
368375,375,FIN,368,LIT,2003,5
368375,375,FIN,368,LIT,2004,5
368375,375,FIN,368,LIT,2005,5
368375,375,FIN,368,LIT,2006,5
368375,375,FIN,368,LIT,2007,5
368375,375,FIN,368,LIT,2008,5
368375,375,FIN,368,LIT,2009,5
368375,375,FIN,368,LIT,2010,5
368375,375,FIN,368,LIT,2011,5
368375,375,FIN,368,LIT,2012,5
368375,375,FIN,368,LIT,2013,5
368375,375,FIN,368,LIT,2014,5
368375,375,FIN,368,LIT,2015,5
368375,375,FIN,368,LIT,2016,5
375380,375,FIN,380,SWD,1917,1
375380,375,FIN,380,SWD,1918,1
375380,375,FIN,380,SWD,1919,1
375380,375,FIN,380,SWD,1920,1
375380,375,FIN,380,SWD,1921,1
375380,375,FIN,380,SWD,1922,1
375380,375,FIN,380,SWD,1923,1
375380,375,FIN,380,SWD,1924,1
375380,375,FIN,380,SWD,1925,1
375380,375,FIN,380,SWD,1926,1
375380,375,FIN,380,SWD,1927,1
375380,375,FIN,380,SWD,1928,1
375380,375,FIN,380,SWD,1929,1
375380,375,FIN,380,SWD,1930,1
375380,375,FIN,380,SWD,1931,1
375380,375,FIN,380,SWD,1932,1
375380,375,FIN,380,SWD,1933,1
375380,375,FIN,380,SWD,1934,1
375380,375,FIN,380,SWD,1935,1
375380,375,FIN,380,SWD,1936,1
375380,375,FIN,380,SWD,1937,1
375380,375,FIN,380,SWD,1938,1
375380,375,FIN,380,SWD,1939,1
375380,375,FIN,380,SWD,1940,1
375380,375,FIN,380,SWD,1941,1
375380,375,FIN,380,SWD,1942,1
375380,375,FIN,380,SWD,1943,1
375380,375,FIN,380,SWD,1944,1
375380,375,FIN,380,SWD,1945,1
375380,375,FIN,380,SWD,1946,1
375380,375,FIN,380,SWD,1947,1
375380,375,FIN,380,SWD,1948,1
375380,375,FIN,380,SWD,1949,1
375380,375,FIN,380,SWD,1950,1
375380,375,FIN,380,SWD,1951,1
375380,375,FIN,380,SWD,1952,1
375380,375,FIN,380,SWD,1953,1
375380,375,FIN,380,SWD,1954,1
375380,375,FIN,380,SWD,1955,1
375380,375,FIN,380,SWD,1956,1
375380,375,FIN,380,SWD,1957,1
375380,375,FIN,380,SWD,1958,1
375380,375,FIN,380,SWD,1959,1
375380,375,FIN,380,SWD,1960,1
375380,375,FIN,380,SWD,1961,1
375380,375,FIN,380,SWD,1962,1
375380,375,FIN,380,SWD,1963,1
375380,375,FIN,380,SWD,1964,1
375380,375,FIN,380,SWD,1965,1
375380,375,FIN,380,SWD,1966,1
375380,375,FIN,380,SWD,1967,1
375380,375,FIN,380,SWD,1968,1
375380,375,FIN,380,SWD,1969,1
375380,375,FIN,380,SWD,1970,1
375380,375,FIN,380,SWD,1971,1
375380,375,FIN,380,SWD,1972,1
375380,375,FIN,380,SWD,1973,1
375380,375,FIN,380,SWD,1974,1
375380,375,FIN,380,SWD,1975,1
375380,375,FIN,380,SWD,1976,1
375380,375,FIN,380,SWD,1977,1
375380,375,FIN,380,SWD,1978,1
375380,375,FIN,380,SWD,1979,1
375380,375,FIN,380,SWD,1980,1
375380,375,FIN,380,SWD,1981,1
375380,375,FIN,380,SWD,1982,1
375380,375,FIN,380,SWD,1983,1
375380,375,FIN,380,SWD,1984,1
375380,375,FIN,380,SWD,1985,1
375380,375,FIN,380,SWD,1986,1
375380,375,FIN,380,SWD,1987,1
375380,375,FIN,380,SWD,1988,1
375380,375,FIN,380,SWD,1989,1
375380,375,FIN,380,SWD,1990,1
375380,375,FIN,380,SWD,1991,1
375380,375,FIN,380,SWD,1992,1
375380,375,FIN,380,SWD,1993,1
375380,375,FIN,380,SWD,1994,1
375380,375,FIN,380,SWD,1995,1
375380,375,FIN,380,SWD,1996,1
375380,375,FIN,380,SWD,1997,1
375380,375,FIN,380,SWD,1998,1
375380,375,FIN,380,SWD,1999,1
375380,375,FIN,380,SWD,2000,1
375380,375,FIN,380,SWD,2001,1
375380,375,FIN,380,SWD,2002,1
375380,375,FIN,380,SWD,2003,1
375380,375,FIN,380,SWD,2004,1
375380,375,FIN,380,SWD,2005,1
375380,375,FIN,380,SWD,2006,1
375380,375,FIN,380,SWD,2007,1
375380,375,FIN,380,SWD,2008,1
375380,375,FIN,380,SWD,2009,1
375380,375,FIN,380,SWD,2010,1
375380,375,FIN,380,SWD,2011,1
375380,375,FIN,380,SWD,2012,1
375380,375,FIN,380,SWD,2013,1
375380,375,FIN,380,SWD,2014,1
375380,375,FIN,380,SWD,2015,1
375380,375,FIN,380,SWD,2016,1
375385,375,FIN,385,NOR,1917,1
375385,375,FIN,385,NOR,1918,1
375385,375,FIN,385,NOR,1919,1
375385,375,FIN,385,NOR,1920,1
375385,375,FIN,385,NOR,1921,1
375385,375,FIN,385,NOR,1922,1
375385,375,FIN,385,NOR,1923,1
375385,375,FIN,385,NOR,1924,1
375385,375,FIN,385,NOR,1925,1
375385,375,FIN,385,NOR,1926,1
375385,375,FIN,385,NOR,1927,1
375385,375,FIN,385,NOR,1928,1
375385,375,FIN,385,NOR,1929,1
375385,375,FIN,385,NOR,1930,1
375385,375,FIN,385,NOR,1931,1
375385,375,FIN,385,NOR,1932,1
375385,375,FIN,385,NOR,1933,1
375385,375,FIN,385,NOR,1934,1
375385,375,FIN,385,NOR,1935,1
375385,375,FIN,385,NOR,1936,1
375385,375,FIN,385,NOR,1937,1
375385,375,FIN,385,NOR,1938,1
375385,375,FIN,385,NOR,1939,1
375385,375,FIN,385,NOR,1940,1
375385,375,FIN,385,NOR,1945,1
375385,375,FIN,385,NOR,1946,1
375385,375,FIN,385,NOR,1947,1
375385,375,FIN,385,NOR,1948,1
375385,375,FIN,385,NOR,1949,1
375385,375,FIN,385,NOR,1950,1
375385,375,FIN,385,NOR,1951,1
375385,375,FIN,385,NOR,1952,1
375385,375,FIN,385,NOR,1953,1
375385,375,FIN,385,NOR,1954,1
375385,375,FIN,385,NOR,1955,1
375385,375,FIN,385,NOR,1956,1
375385,375,FIN,385,NOR,1957,1
375385,375,FIN,385,NOR,1958,1
375385,375,FIN,385,NOR,1959,1
375385,375,FIN,385,NOR,1960,1
375385,375,FIN,385,NOR,1961,1
375385,375,FIN,385,NOR,1962,1
375385,375,FIN,385,NOR,1963,1
375385,375,FIN,385,NOR,1964,1
375385,375,FIN,385,NOR,1965,1
375385,375,FIN,385,NOR,1966,1
375385,375,FIN,385,NOR,1967,1
375385,375,FIN,385,NOR,1968,1
375385,375,FIN,385,NOR,1969,1
375385,375,FIN,385,NOR,1970,1
375385,375,FIN,385,NOR,1971,1
375385,375,FIN,385,NOR,1972,1
375385,375,FIN,385,NOR,1973,1
375385,375,FIN,385,NOR,1974,1
375385,375,FIN,385,NOR,1975,1
375385,375,FIN,385,NOR,1976,1
375385,375,FIN,385,NOR,1977,1
375385,375,FIN,385,NOR,1978,1
375385,375,FIN,385,NOR,1979,1
375385,375,FIN,385,NOR,1980,1
375385,375,FIN,385,NOR,1981,1
375385,375,FIN,385,NOR,1982,1
375385,375,FIN,385,NOR,1983,1
375385,375,FIN,385,NOR,1984,1
375385,375,FIN,385,NOR,1985,1
375385,375,FIN,385,NOR,1986,1
375385,375,FIN,385,NOR,1987,1
375385,375,FIN,385,NOR,1988,1
375385,375,FIN,385,NOR,1989,1
375385,375,FIN,385,NOR,1990,1
375385,375,FIN,385,NOR,1991,1
375385,375,FIN,385,NOR,1992,1
375385,375,FIN,385,NOR,1993,1
375385,375,FIN,385,NOR,1994,1
375385,375,FIN,385,NOR,1995,1
375385,375,FIN,385,NOR,1996,1
375385,375,FIN,385,NOR,1997,1
375385,375,FIN,385,NOR,1998,1
375385,375,FIN,385,NOR,1999,1
375385,375,FIN,385,NOR,2000,1
375385,375,FIN,385,NOR,2001,1
375385,375,FIN,385,NOR,2002,1
375385,375,FIN,385,NOR,2003,1
375385,375,FIN,385,NOR,2004,1
375385,375,FIN,385,NOR,2005,1
375385,375,FIN,385,NOR,2006,1
375385,375,FIN,385,NOR,2007,1
375385,375,FIN,385,NOR,2008,1
375385,375,FIN,385,NOR,2009,1
375385,375,FIN,385,NOR,2010,1
375385,375,FIN,385,NOR,2011,1
375385,375,FIN,385,NOR,2012,1
375385,375,FIN,385,NOR,2013,1
375385,375,FIN,385,NOR,2014,1
375385,375,FIN,385,NOR,2015,1
375385,375,FIN,385,NOR,2016,1
200380,380,SWD,200,UKG,1816,5
200380,380,SWD,200,UKG,1817,5
200380,380,SWD,200,UKG,1818,5
200380,380,SWD,200,UKG,1819,5
200380,380,SWD,200,UKG,1820,5
200380,380,SWD,200,UKG,1821,5
200380,380,SWD,200,UKG,1822,5
200380,380,SWD,200,UKG,1823,5
200380,380,SWD,200,UKG,1824,5
200380,380,SWD,200,UKG,1825,5
200380,380,SWD,200,UKG,1826,5
200380,380,SWD,200,UKG,1827,5
200380,380,SWD,200,UKG,1828,5
200380,380,SWD,200,UKG,1829,5
200380,380,SWD,200,UKG,1830,5
200380,380,SWD,200,UKG,1831,5
200380,380,SWD,200,UKG,1832,5
200380,380,SWD,200,UKG,1833,5
200380,380,SWD,200,UKG,1834,5
200380,380,SWD,200,UKG,1835,5
200380,380,SWD,200,UKG,1836,5
200380,380,SWD,200,UKG,1837,5
200380,380,SWD,200,UKG,1838,5
200380,380,SWD,200,UKG,1839,5
200380,380,SWD,200,UKG,1840,5
200380,380,SWD,200,UKG,1841,5
200380,380,SWD,200,UKG,1842,5
200380,380,SWD,200,UKG,1843,5
200380,380,SWD,200,UKG,1844,5
200380,380,SWD,200,UKG,1845,5
200380,380,SWD,200,UKG,1846,5
200380,380,SWD,200,UKG,1847,5
200380,380,SWD,200,UKG,1848,5
200380,380,SWD,200,UKG,1849,5
200380,380,SWD,200,UKG,1850,5
200380,380,SWD,200,UKG,1851,5
200380,380,SWD,200,UKG,1852,5
200380,380,SWD,200,UKG,1853,5
200380,380,SWD,200,UKG,1854,5
200380,380,SWD,200,UKG,1855,5
200380,380,SWD,200,UKG,1856,5
200380,380,SWD,200,UKG,1857,5
200380,380,SWD,200,UKG,1858,5
200380,380,SWD,200,UKG,1859,5
200380,380,SWD,200,UKG,1860,5
200380,380,SWD,200,UKG,1861,5
200380,380,SWD,200,UKG,1862,5
200380,380,SWD,200,UKG,1863,5
200380,380,SWD,200,UKG,1864,5
200380,380,SWD,200,UKG,1865,5
200380,380,SWD,200,UKG,1866,5
200380,380,SWD,200,UKG,1867,5
200380,380,SWD,200,UKG,1868,5
200380,380,SWD,200,UKG,1869,5
200380,380,SWD,200,UKG,1870,5
200380,380,SWD,200,UKG,1871,5
200380,380,SWD,200,UKG,1872,5
200380,380,SWD,200,UKG,1873,5
200380,380,SWD,200,UKG,1874,5
200380,380,SWD,200,UKG,1875,5
200380,380,SWD,200,UKG,1876,5
200380,380,SWD,200,UKG,1877,5
200380,380,SWD,200,UKG,1878,5
200380,380,SWD,200,UKG,1879,5
200380,380,SWD,200,UKG,1880,5
200380,380,SWD,200,UKG,1881,5
200380,380,SWD,200,UKG,1882,5
200380,380,SWD,200,UKG,1883,5
200380,380,SWD,200,UKG,1884,5
200380,380,SWD,200,UKG,1885,5
200380,380,SWD,200,UKG,1886,5
200380,380,SWD,200,UKG,1887,5
200380,380,SWD,200,UKG,1888,5
200380,380,SWD,200,UKG,1889,5
200380,380,SWD,200,UKG,1890,5
200380,380,SWD,200,UKG,1891,5
200380,380,SWD,200,UKG,1892,5
200380,380,SWD,200,UKG,1893,5
200380,380,SWD,200,UKG,1894,5
200380,380,SWD,200,UKG,1895,5
200380,380,SWD,200,UKG,1896,5
200380,380,SWD,200,UKG,1897,5
200380,380,SWD,200,UKG,1898,5
200380,380,SWD,200,UKG,1899,5
200380,380,SWD,200,UKG,1900,5
200380,380,SWD,200,UKG,1901,5
200380,380,SWD,200,UKG,1902,5
200380,380,SWD,200,UKG,1903,5
200380,380,SWD,200,UKG,1904,5
200380,380,SWD,200,UKG,1905,5
210380,380,SWD,210,NTH,1816,5
210380,380,SWD,210,NTH,1817,5
210380,380,SWD,210,NTH,1818,5
210380,380,SWD,210,NTH,1819,5
210380,380,SWD,210,NTH,1820,5
210380,380,SWD,210,NTH,1821,5
210380,380,SWD,210,NTH,1822,5
210380,380,SWD,210,NTH,1823,5
210380,380,SWD,210,NTH,1824,5
210380,380,SWD,210,NTH,1825,5
210380,380,SWD,210,NTH,1826,5
210380,380,SWD,210,NTH,1827,5
210380,380,SWD,210,NTH,1828,5
210380,380,SWD,210,NTH,1829,5
210380,380,SWD,210,NTH,1830,5
210380,380,SWD,210,NTH,1831,5
210380,380,SWD,210,NTH,1832,5
210380,380,SWD,210,NTH,1833,5
210380,380,SWD,210,NTH,1834,5
210380,380,SWD,210,NTH,1835,5
210380,380,SWD,210,NTH,1836,5
210380,380,SWD,210,NTH,1837,5
210380,380,SWD,210,NTH,1838,5
210380,380,SWD,210,NTH,1839,5
210380,380,SWD,210,NTH,1840,5
210380,380,SWD,210,NTH,1841,5
210380,380,SWD,210,NTH,1842,5
210380,380,SWD,210,NTH,1843,5
210380,380,SWD,210,NTH,1844,5
210380,380,SWD,210,NTH,1845,5
210380,380,SWD,210,NTH,1846,5
210380,380,SWD,210,NTH,1847,5
210380,380,SWD,210,NTH,1848,5
210380,380,SWD,210,NTH,1849,5
210380,380,SWD,210,NTH,1850,5
210380,380,SWD,210,NTH,1851,5
210380,380,SWD,210,NTH,1852,5
210380,380,SWD,210,NTH,1853,5
210380,380,SWD,210,NTH,1854,5
210380,380,SWD,210,NTH,1855,5
210380,380,SWD,210,NTH,1856,5
210380,380,SWD,210,NTH,1857,5
210380,380,SWD,210,NTH,1858,5
210380,380,SWD,210,NTH,1859,5
210380,380,SWD,210,NTH,1860,5
210380,380,SWD,210,NTH,1861,5
210380,380,SWD,210,NTH,1862,5
210380,380,SWD,210,NTH,1863,5
210380,380,SWD,210,NTH,1864,5
210380,380,SWD,210,NTH,1865,5
210380,380,SWD,210,NTH,1866,5
210380,380,SWD,210,NTH,1867,5
210380,380,SWD,210,NTH,1868,5
210380,380,SWD,210,NTH,1869,5
210380,380,SWD,210,NTH,1870,5
210380,380,SWD,210,NTH,1871,5
210380,380,SWD,210,NTH,1872,5
210380,380,SWD,210,NTH,1873,5
210380,380,SWD,210,NTH,1874,5
210380,380,SWD,210,NTH,1875,5
210380,380,SWD,210,NTH,1876,5
210380,380,SWD,210,NTH,1877,5
210380,380,SWD,210,NTH,1878,5
210380,380,SWD,210,NTH,1879,5
210380,380,SWD,210,NTH,1880,5
210380,380,SWD,210,NTH,1881,5
210380,380,SWD,210,NTH,1882,5
210380,380,SWD,210,NTH,1883,5
210380,380,SWD,210,NTH,1884,5
210380,380,SWD,210,NTH,1885,5
210380,380,SWD,210,NTH,1886,5
210380,380,SWD,210,NTH,1887,5
210380,380,SWD,210,NTH,1888,5
210380,380,SWD,210,NTH,1889,5
210380,380,SWD,210,NTH,1890,5
210380,380,SWD,210,NTH,1891,5
210380,380,SWD,210,NTH,1892,5
210380,380,SWD,210,NTH,1893,5
210380,380,SWD,210,NTH,1894,5
210380,380,SWD,210,NTH,1895,5
210380,380,SWD,210,NTH,1896,5
210380,380,SWD,210,NTH,1897,5
210380,380,SWD,210,NTH,1898,5
210380,380,SWD,210,NTH,1899,5
210380,380,SWD,210,NTH,1900,5
210380,380,SWD,210,NTH,1901,5
210380,380,SWD,210,NTH,1902,5
210380,380,SWD,210,NTH,1903,5
210380,380,SWD,210,NTH,1904,5
210380,380,SWD,210,NTH,1905,5
240380,380,SWD,240,HAN,1838,5
240380,380,SWD,240,HAN,1839,5
240380,380,SWD,240,HAN,1840,5
240380,380,SWD,240,HAN,1841,5
240380,380,SWD,240,HAN,1842,5
240380,380,SWD,240,HAN,1843,5
240380,380,SWD,240,HAN,1844,5
240380,380,SWD,240,HAN,1845,5
240380,380,SWD,240,HAN,1846,5
240380,380,SWD,240,HAN,1847,5
240380,380,SWD,240,HAN,1848,5
240380,380,SWD,240,HAN,1849,5
240380,380,SWD,240,HAN,1850,5
240380,380,SWD,240,HAN,1851,5
240380,380,SWD,240,HAN,1852,5
240380,380,SWD,240,HAN,1853,5
240380,380,SWD,240,HAN,1854,5
240380,380,SWD,240,HAN,1855,5
240380,380,SWD,240,HAN,1856,5
240380,380,SWD,240,HAN,1857,5
240380,380,SWD,240,HAN,1858,5
240380,380,SWD,240,HAN,1859,5
240380,380,SWD,240,HAN,1860,5
240380,380,SWD,240,HAN,1861,5
240380,380,SWD,240,HAN,1862,5
240380,380,SWD,240,HAN,1863,5
240380,380,SWD,240,HAN,1864,5
240380,380,SWD,240,HAN,1865,5
240380,380,SWD,240,HAN,1866,5
255380,380,SWD,255,GMY,1816,4
255380,380,SWD,255,GMY,1817,4
255380,380,SWD,255,GMY,1818,4
255380,380,SWD,255,GMY,1819,4
255380,380,SWD,255,GMY,1820,4
255380,380,SWD,255,GMY,1821,4
255380,380,SWD,255,GMY,1822,4
255380,380,SWD,255,GMY,1823,4
255380,380,SWD,255,GMY,1824,4
255380,380,SWD,255,GMY,1825,4
255380,380,SWD,255,GMY,1826,4
255380,380,SWD,255,GMY,1827,4
255380,380,SWD,255,GMY,1828,4
255380,380,SWD,255,GMY,1829,4
255380,380,SWD,255,GMY,1830,4
255380,380,SWD,255,GMY,1831,4
255380,380,SWD,255,GMY,1832,4
255380,380,SWD,255,GMY,1833,4
255380,380,SWD,255,GMY,1834,4
255380,380,SWD,255,GMY,1835,4
255380,380,SWD,255,GMY,1836,4
255380,380,SWD,255,GMY,1837,4
255380,380,SWD,255,GMY,1838,4
255380,380,SWD,255,GMY,1839,4
255380,380,SWD,255,GMY,1840,4
255380,380,SWD,255,GMY,1841,4
255380,380,SWD,255,GMY,1842,4
255380,380,SWD,255,GMY,1843,4
255380,380,SWD,255,GMY,1844,4
255380,380,SWD,255,GMY,1845,4
255380,380,SWD,255,GMY,1846,4
255380,380,SWD,255,GMY,1847,4
255380,380,SWD,255,GMY,1848,4
255380,380,SWD,255,GMY,1849,4
255380,380,SWD,255,GMY,1850,4
255380,380,SWD,255,GMY,1851,4
255380,380,SWD,255,GMY,1852,4
255380,380,SWD,255,GMY,1853,4
255380,380,SWD,255,GMY,1854,4
